seed,scenario,configuration,metric,value,unit,n_observations
27,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,24.175739543090504,ms,25
27,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,32.918724265027954,ms,25
28,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.34921796645458,ms,25
28,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.86439211288635,ms,25
29,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.7821163399508,ms,25
29,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.91720756073857,ms,25
30,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.961376345298877,ms,25
30,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.447877880033396,ms,25
31,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.305035204637367,ms,25
31,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,31.44236727021383,ms,25
32,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.35474971043618,ms,25
32,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.53585708391965,ms,25
33,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.952311398329314,ms,25
33,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.31223930931583,ms,25
34,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.159978108848772,ms,25
34,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.847777370654075,ms,25
35,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,22.26221767900852,ms,25
35,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,31.912698199894603,ms,25
36,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,17.565950705341734,ms,25
36,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,23.241845883148684,ms,25
37,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.900146283856962,ms,25
37,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.76174587522389,ms,25
38,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.455656309949177,ms,25
38,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.684882463994597,ms,25
39,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.59788664357123,ms,25
39,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.988113498382614,ms,25
40,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.780761995240205,ms,25
40,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,29.172074453535597,ms,25
41,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,17.662932299824234,ms,25
41,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.82680750763331,ms,25
42,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.22935955494505,ms,25
42,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.566491390847556,ms,25
43,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.510578271779792,ms,25
43,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.180567927616266,ms,25
44,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.090265515770877,ms,25
44,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.68884571337865,ms,25
45,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.47471426817836,ms,25
45,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.792185341179753,ms,25
46,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.594258920513365,ms,25
46,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.498014938464866,ms,25
47,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.982274041579043,ms,25
47,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,31.004458410002957,ms,25
48,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.33385628695701,ms,25
48,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.569899336683044,ms,25
49,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.077217752134253,ms,25
49,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.65275671530115,ms,25
50,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.014385155534956,ms,25
50,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,29.705169115459906,ms,25
51,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.722087405507978,ms,25
51,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.53909848514127,ms,25
52,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.48444016074442,ms,25
52,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,32.20244289669664,ms,25
53,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.45179954222965,ms,25
53,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.23521680168073,ms,25
54,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.101191232473653,ms,25
54,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.672605545929542,ms,25
55,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.432913570293366,ms,25
55,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.82505420438006,ms,25
56,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.921138938781315,ms,25
56,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.474471609327058,ms,25
57,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.82217903535353,ms,25
57,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.667200868741297,ms,25
58,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.678909168077055,ms,25
58,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.162770890436693,ms,25
59,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.86866974146036,ms,25
59,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.401746692315907,ms,25
60,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,22.574274508047793,ms,25
60,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,29.521768019323908,ms,25
61,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.398880079195628,ms,25
61,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.078716874505957,ms,25
62,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.336185528203416,ms,25
62,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.25570746743268,ms,25
63,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,22.04090702373003,ms,25
63,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,34.132060090372626,ms,25
64,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.446896144711122,ms,25
64,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.455300240377728,ms,25
65,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.72030702635695,ms,25
65,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.99436265772712,ms,25
66,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.612627121698132,ms,25
66,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.378542283311837,ms,25
67,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.951915699573227,ms,25
67,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.652930228814043,ms,25
68,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,23.193482042602888,ms,25
68,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,33.51102719378813,ms,25
69,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.488343278129154,ms,25
69,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,29.628623823769413,ms,25
70,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.897979448413825,ms,25
70,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.669088343643175,ms,25
71,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.752146623451768,ms,25
71,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.40951790810701,ms,25
72,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.58605544787997,ms,25
72,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.33372426195748,ms,25
73,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.501239780814558,ms,25
73,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.448052515030387,ms,25
74,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.083213471730673,ms,25
74,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,33.453831313061265,ms,25
75,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.151381492313465,ms,25
75,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.30060062441698,ms,25
76,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,22.581270247807062,ms,25
76,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.702695673678104,ms,25
77,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.68722502871805,ms,25
77,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.565148691051725,ms,25
78,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,22.843955976959332,ms,25
78,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,29.247797850636186,ms,25
79,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.65979001082995,ms,25
79,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.721921942845263,ms,25
80,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.03047744657339,ms,25
80,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.386839586703598,ms,25
81,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.264960839936393,ms,25
81,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.313406088229627,ms,25
82,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.22429395949678,ms,25
82,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.301836921231747,ms,25
83,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.185579988928765,ms,25
83,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.873546548114696,ms,25
84,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.14437385548333,ms,25
84,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,31.644495100033502,ms,25
85,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.160462899450227,ms,25
85,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.070942393042156,ms,25
86,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.79334497151278,ms,25
86,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.340308108941326,ms,25
87,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.14516890703088,ms,25
87,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.493954989693005,ms,25
88,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.94932986507931,ms,25
88,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.15379465803029,ms,25
89,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.325998980226032,ms,25
89,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.911205261693237,ms,25
90,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.967443597104747,ms,25
90,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.127392595516184,ms,25
91,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.748319134531474,ms,25
91,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.256484877708292,ms,25
92,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.042745931930966,ms,25
92,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.355818053105775,ms,25
93,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.083916570477417,ms,25
93,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,25.20385279436667,ms,25
94,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.770389349167296,ms,25
94,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.68001933784962,ms,25
95,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.472477295548114,ms,25
95,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.307761146880306,ms,25
96,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.637707990536214,ms,25
96,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,31.881116841993965,ms,25
97,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.193734486984745,ms,25
97,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.13356275307365,ms,25
98,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.42415863975481,ms,25
98,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,29.75891321149479,ms,25
99,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.34207322386192,ms,25
99,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.348419876416227,ms,25
0,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,27.91225388843496,ms,50
0,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,43.074295058407024,ms,50
1,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,38.392256669487864,ms,50
1,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,54.248859779770704,ms,50
2,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,28.246801957514528,ms,50
2,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.368288063994534,ms,50
3,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.11576882413415,ms,50
3,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,52.43865265852411,ms,50
4,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,27.849796944016965,ms,50
4,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.43109323805089,ms,50
5,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,40.48312211167246,ms,50
5,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,66.88250528957786,ms,50
6,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,26.80449741022759,ms,50
6,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,37.76123410850761,ms,50
7,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,25.946421612297623,ms,50
7,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,40.55140264558956,ms,50
8,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,32.713461294823816,ms,50
8,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.72885791974005,ms,50
9,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,37.861513057405816,ms,50
9,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,59.49589404587674,ms,50
10,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.47656891209241,ms,50
10,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,49.817275716264085,ms,50
11,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,36.54863438668242,ms,50
11,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.76453906159955,ms,50
12,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.332713066735245,ms,50
12,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,46.00924917964492,ms,50
13,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.745872826167037,ms,50
13,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,47.140789027039304,ms,50
14,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,29.51757014330459,ms,50
14,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.232240753134846,ms,50
15,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.603517305775334,ms,50
15,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,53.01260881396139,ms,50
16,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.71958208094136,ms,50
16,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,53.23936539554445,ms,50
17,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.12968781853373,ms,50
17,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.89688646335811,ms,50
18,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.1490043541151,ms,50
18,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.82970522655009,ms,50
19,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.769951591385507,ms,50
19,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.0077773504641,ms,50
20,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.844860163106194,ms,50
20,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.46601492637439,ms,50
21,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.840688542769353,ms,50
21,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,46.00576069035868,ms,50
22,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.34005656441002,ms,50
22,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.345004929788246,ms,50
23,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,29.37351684167964,ms,50
23,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,45.878676422926944,ms,50
24,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.76018445357498,ms,50
24,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,54.98748023844285,ms,50
25,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,26.59896111011194,ms,50
25,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,40.63913901156271,ms,50
26,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.26406963022364,ms,50
26,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.42199571901197,ms,50
27,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.54503621829883,ms,50
27,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,49.846030692023234,ms,50
28,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,39.14748742737406,ms,50
28,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,59.14703892784522,ms,50
29,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.566631626606018,ms,50
29,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,45.52151980582341,ms,50
30,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,23.21899529417385,ms,50
30,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,33.172686215585266,ms,50
31,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,40.41682380675441,ms,50
31,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,59.40351222743193,ms,50
32,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.089738399803807,ms,50
32,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,46.899272160498285,ms,50
33,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,35.848494986109394,ms,50
33,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,56.6125635653561,ms,50
34,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,32.4664109867928,ms,50
34,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.226910139237454,ms,50
35,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.807195074473054,ms,50
35,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.07048468641227,ms,50
36,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.741862860599323,ms,50
36,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.50475398605466,ms,50
37,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,36.56025049834414,ms,50
37,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,55.31411617107202,ms,50
38,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.821084632452862,ms,50
38,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.809774030361275,ms,50
39,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,27.298887375100925,ms,50
39,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,43.64333190137776,ms,50
40,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,35.25616917555771,ms,50
40,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,53.07226419836628,ms,50
41,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.53745330462544,ms,50
41,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,42.35659937756727,ms,50
42,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.376766425696914,ms,50
42,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,52.43320877033869,ms,50
43,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.70900039135189,ms,50
43,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,45.30464888559906,ms,50
44,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.187029617919144,ms,50
44,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,47.73631813119425,ms,50
45,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.56099359048591,ms,50
45,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.522505442390994,ms,50
46,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,38.59622424088863,ms,50
46,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,58.46064244664963,ms,50
47,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.10855549683137,ms,50
47,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,53.389033267583486,ms,50
48,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.0203811636589,ms,50
48,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,48.46507513094148,ms,50
49,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.060783223487586,ms,50
49,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.313895749951826,ms,50
50,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.606110605903638,ms,50
50,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,49.399316642144335,ms,50
51,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,32.33957945415927,ms,50
51,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,49.95399754626468,ms,50
52,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.72255556270901,ms,50
52,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,47.584489626929205,ms,50
53,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,38.8412143569336,ms,50
53,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,56.891169779452476,ms,50
54,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.374910592707835,ms,50
54,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,47.53896484443609,ms,50
55,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.56558631658854,ms,50
55,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,55.5749685163613,ms,50
56,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,32.88843863701877,ms,50
56,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,56.29678489845942,ms,50
57,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.798879809653382,ms,50
57,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,46.77482343363112,ms,50
58,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,26.68094599535628,ms,50
58,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,38.515982024372065,ms,50
59,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.60598353822892,ms,50
59,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,43.344978638462315,ms,50
60,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,28.903596855186944,ms,50
60,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.19444864500897,ms,50
61,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.72328706560017,ms,50
61,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.58770939710925,ms,50
62,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.186171161472366,ms,50
62,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.51472337230957,ms,50
63,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,26.320891019074462,ms,50
63,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,36.79676791757431,ms,50
64,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,27.994800037847455,ms,50
64,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,41.197035570818244,ms,50
65,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,37.75241885058547,ms,50
65,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,57.40414350973199,ms,50
66,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,36.40233740311669,ms,50
66,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,52.367838785869104,ms,50
67,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,32.95926578041104,ms,50
67,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.01505171973122,ms,50
68,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,40.290726554584026,ms,50
68,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,62.589651800591184,ms,50
69,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,25.438325795827733,ms,50
69,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,36.11357147222023,ms,50
70,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.84556072612652,ms,50
70,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,53.95648029069676,ms,50
71,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.066524456735316,ms,50
71,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,52.289294030559226,ms,50
72,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.29980617708572,ms,50
72,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.28524304251483,ms,50
73,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,29.690195518802135,ms,50
73,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.98087785890406,ms,50
74,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,29.623762563838806,ms,50
74,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,42.65302225734101,ms,50
75,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,26.3049181861492,ms,50
